Source	Target	Type
458460568	información	Undirected
458460568	instante	Undirected
458460568	jerónimo	Undirected
458460568	letra	Undirected
458460568	locución	Undirected
458460568	lágrimas	Undirected
458460568	líder	Undirected
458460568	mayores	Undirected
458460568	mejía	Undirected
458460568	negociada	Undirected
458460568	opositor	Undirected
458460568	opositoras	Undirected
458460568	oye	Undirected
458460568	padre	Undirected
458460568	panameña	Undirected
458460568	panameños	Undirected
458460568	partida	Undirected
458460568	pie	Undirected
458460568	poder	Undirected
458460568	prd	Undirected
458460568	presidencial	Undirected
458460568	presidente	Undirected
458460568	pueblo	Undirected
458460568	punto	Undirected
458460568	q	Undirected
458460568	ramo	Undirected
458460568	raúl	Undirected
458460568	reino	Undirected
458460568	renuncia	Undirected
458460568	revocatorio	Undirected
458460568	superada	Undirected
458460568	tema	Undirected
458460568	traumas	Undirected
458460568	tristeza	Undirected
458460568	vacío	Undirected
458460568	venezuela	Undirected
458460568	voto	Undirected
458788478	perfecta	Undirected
458788478	trágica	Undirected
459428374	=	Undirected
459428374	frendo	Undirected
459428374	isso	Undirected
459428374	mesma	Undirected
459428374	nem	Undirected
459428374	rebola	Undirected
459428374	rico	Undirected
459428374	seu	Undirected
459428374	unidos	Undirected
459428374	vestido	Undirected
459448975	ironía	Undirected
459448975	quedarnos	Undirected
459448975	vacíos	Undirected
4594875691	alvaro	Undirected
4594875691	arnulfismo	Undirected
4594875691	arraijan	Undirected
4594875691	chorrera	Undirected
4594875691	conocerte	Undirected
4594875691	contigo	Undirected
4594875691	duda	Undirected
4594875691	día	Undirected
4594875691	gran	Undirected
4594875691	honor	Undirected
4594875691	ley	Undirected
4594875691	los@q@inauguraran!	Undirected
4594875691	luz	Undirected
4594875691	migueloncho	Undirected
4594875691	política	Undirected
4594875691	q	Undirected
4594875691	yo-yo-yo	Undirected
4594875691	😡	Undirected
4596732143	and	Undirected
461438676	luz	Undirected
461729333	casa	Undirected
461729333	viernes	Undirected
4618316655	beija	Undirected
4618316655	eyes	Undirected
4618316655	gato	Undirected
4618316655	lips	Undirected
4618316655	noses	Undirected
4618316655	nossos	Undirected
4618316655	taeyang	Undirected
4618316655	é	Undirected
4623563837	inolvidable	Undirected
4623563837	manager	Undirected
4623563837	vip	Undirected
46372786	amor	Undirected
46372786	del	Undirected
46372786	felipe	Undirected
46372786	grande	Undirected
46372786	pelã	Undirected
46372786	planet	Undirected
46372786	s	Undirected
46372786	♫	Undirected
4639662977	miga	Undirected
464080324	corazon	Undirected
464080324	duda	Undirected
464080324	gente	Undirected
46419865	#mmecuador	Undirected
46419865	altar	Undirected
46419865	arrive	Undirected
46419865	call	Undirected
46419865	end	Undirected
46419865	first	Undirected
46419865	is	Undirected
46419865	of	Undirected
46419865	service	Undirected
46419865	to	Undirected
46501688	foto	Undirected
46501688	poesia	Undirected
46501688	pura	Undirected
46501688	sola	Undirected
46501688	último	Undirected
46501688	😂	Undirected
465118522	#netflixandchill	Undirected
465118522	amistad	Undirected
465118522	camino	Undirected
465118522	cosas	Undirected
465118522	dinosaurio	Undirected
465118522	misma	Undirected
465118522	oliver	Undirected
465118522	personas	Undirected
465118522	todo	Undirected
465162214	casa	Undirected
465162214	novio	Undirected
465162214	pasarla	Undirected
465162214	💏	Undirected
465162214	💪	Undirected
465225951	@doctorkrapula	Undirected
465225951	@subcantante	Undirected
465666812	3mc	Undirected
465666812	aguien	Undirected
465666812	ajajxd	Undirected
465666812	chumalitos	Undirected
465666812	hora	Undirected
465666812	noche	Undirected
465666812	rico	Undirected
465666812	ricos	Undirected
465666812	talves	Undirected
466043567	#sabadodeganarseguidores	Undirected
466043567	😂	Undirected
466125194	@abandonadostv	Undirected
466125194	a	Undirected
466125194	actuación	Undirected
466125194	ajajajaja	Undirected
466125194	ajajajajajajajajaja	Undirected
466125194	ajajajajajajajajajaja	Undirected
466125194	ajajajjajajajajaja	Undirected
466125194	ajajjajajajajajajajajajaja	Undirected
466125194	amor	Undirected
466125194	ashudín	Undirected
466125194	cloro	Undirected
466125194	invento	Undirected
466125194	jajajajajajajaja	Undirected
466125194	jajajjaajajaja	Undirected
466125194	limpio	Undirected
466125194	maldita	Undirected
466125194	medellín	Undirected
466125194	mich	Undirected
466125194	michell	Undirected
466125194	máster	Undirected
466125194	naca	Undirected
466125194	parte	Undirected
466125194	película	Undirected
466125194	presentador	Undirected
466125194	programas	Undirected
466125194	puro	Undirected
466125194	puto	Undirected
466125194	serie	Undirected
466125194	series	Undirected
466125194	tw	Undirected
466125194	verlo	Undirected
466125194	x	Undirected
466125194	yaaaaa	Undirected
466125194	😂	Undirected
466125194	😘	Undirected
466924002	@geiisypo	Undirected
466924002	amor	Undirected
466924002	borracho	Undirected
466924002	geisy	Undirected
466924002	levantada	Undirected
466924002	película	Undirected
466924002	permiso	Undirected
466924002	sepas	Undirected
466924002	snap	Undirected
467096349	#manchis	Undirected
467096349	casa	Undirected
467096349	consentida	Undirected
467096349	faritos	Undirected
467096349	feliz	Undirected
467096349	fondo	Undirected
467096349	momentos	Undirected
467096349	noche	Undirected
467096349	íntimos	Undirected
468660774	@rafsmenes	Undirected
468660774	agua	Undirected
468660774	alguem	Undirected
468660774	as	Undirected
468660774	avenida	Undirected
468660774	com	Undirected
468660774	confia	Undirected
468660774	curto	Undirected
468660774	do	Undirected
468660774	dor	Undirected
468660774	down	Undirected
468660774	dramatica	Undirected
468660774	ela	Undirected
468660774	farmacia	Undirected
468660774	fico	Undirected
468660774	ja	Undirected
468660774	mae	Undirected
468660774	mais	Undirected
468660774	mt	Undirected
468660774	nao	Undirected
468660774	nasceria	Undirected
468660774	ne	Undirected
468660774	nem	Undirected
468660774	nois	Undirected
468660774	num	Undirected
468660774	p	Undirected
468660774	sem	Undirected
468660774	seria	Undirected
468660774	shippo	Undirected
468660774	sono	Undirected
468660774	tambem	Undirected
468660774	tia	Undirected
468660774	total	Undirected
468660774	vc	Undirected
468660774	vem	Undirected
468660774	x	Undirected
468660774	é	Undirected
468660774	óbito	Undirected
4692770360	diversión	Undirected
4692770360	😭	Undirected
469769238	here	Undirected
47122359	boliv	Undirected
47122359	dominica	Undirected
47122359	dominicna	Undirected
47122359	ecuad	Undirected
47122359	haití	Undirected
47122359	nicarag	Undirected
47122359	oea	Undirected
47122359	salvador	Undirected
47122359	st.	Undirected
47122359	vincent	Undirected
471301654	joberfranco	Undirected
471301654	n	Undirected
471301654	ocana	Undirected
471301654	retiro	Undirected
471301654	s	Undirected
472248257	ganas	Undirected
47229442	small	Undirected
47229442	thought	Undirected
472383016	caja	Undirected
472383016	🌟	Undirected
472383016	😍	Undirected
472458010	claro	Undirected
472458010	frase	Undirected
472458010	preferida	Undirected
4725254714	@ethandolan	Undirected
4725254714	@graysondolan	Undirected
4725254714	😭	Undirected
474229043	hawaii	Undirected
474229043	vistiendo	Undirected
4746190275	@nityelimac	Undirected
4746190275	adestrador	Undirected
4746190275	banho	Undirected
4746190275	cadela	Undirected
4746190275	cpx	Undirected
4746190275	demais	Undirected
4746190275	hora	Undirected
4746190275	nao	Undirected
4746190275	ohhh	Undirected
4746190275	so	Undirected
4746190275	tem	Undirected
4746190275	tudo	Undirected
4746190275	vou	Undirected
4746190275	🎶	Undirected
476174864	queeeeeee	Undirected
476174864	solo	Undirected
476378070	😂	Undirected
4766531708	@avilaoavilaa	Undirected
4768568956	@enyerlinpaola	Undirected
4768568956	amando	Undirected
4768568956	dejare	Undirected
4768568956	ir	Undirected
4768568956	luchare	Undirected
4768568956	problemas	Undirected
4768568956	sepas	Undirected
4768568956	sigo	Undirected
476921658	claro	Undirected
4771036516	acostumbrado	Undirected
4771036516	😑	Undirected
4771036516	😴	Undirected
4775584120	altos	Undirected
4775584120	photo	Undirected
47856269	👆	Undirected
478860943	#familia	Undirected
4799899583	#abrazaunuribista	Undirected
4799899583	@estebancarlosm	Undirected
480062174	flaco	Undirected
480062174	frase	Undirected
480062174	puro	Undirected
480762554	borracho	Undirected
480762554	salud	Undirected
480762554	🍻	Undirected
480762554	🙈	Undirected
4808228301	@cervantesmaria	Undirected
4808228301	amor	Undirected
4808228301	años	Undirected
4808228301	bendiga	Undirected
4808228301	dios	Undirected
4808228301	👇	Undirected
4808228301	💘	Undirected
4808228301	😍	Undirected
48229823	aburrida	Undirected
48229823	cosa	Undirected
48229823	gato	Undirected
4826553718	@abrahammateomus	Undirected
4826553718	🇴	Undirected
4826553718	💋	Undirected
4827701994	@marlenycdc	Undirected
4827701994	aragua	Undirected
4827701994	aragua-maracay	Undirected
4827701994	años	Undirected
4827701994	buenas	Undirected
4827701994	busqueme	Undirected
4827701994	chavez	Undirected
4827701994	d	Undirected
4827701994	dios	Undirected
4827701994	dtierra	Undirected
4827701994	esposo	Undirected
4827701994	felicito	Undirected
4827701994	gracias	Undirected
4827701994	hectareas	Undirected
4827701994	hectáreas	Undirected
4827701994	inti	Undirected
4827701994	inti-aragua	Undirected
4827701994	nuevo	Undirected
4827701994	pedazito	Undirected
4827701994	presidente	Undirected
4827701994	problema	Undirected
4827701994	q	Undirected
4827701994	recuperarlas	Undirected
4827701994	revolución	Undirected
4827701994	sistema	Undirected
4827701994	viciado	Undirected
4830969399	now	Undirected
4842491773	're	Undirected
4842491773	all	Undirected
4842491773	and	Undirected
4842491773	but	Undirected
4842491773	chill	Undirected
4842491773	do	Undirected
4842491773	funny	Undirected
4842491773	girls	Undirected
4842491773	i	Undirected
4842491773	know	Undirected
4842491773	like	Undirected
4842491773	n't	Undirected
4842491773	nice	Undirected
4842491773	often	Undirected
4842491773	out	Undirected
4842491773	seem	Undirected
4842491773	super	Undirected
4842491773	sweet	Undirected
4842491773	tbh	Undirected
4842491773	we	Undirected
4842491773	you	Undirected
4842491773	☯	Undirected
4842491773	🍒	Undirected
4842491773	💦	Undirected
485318232	#matesesolo	Undirected
485318232	#yanoesperonadamas	Undirected
485318232	corazones	Undirected
485318232	guardaras	Undirected
485318232	rotos	Undirected
485318232	💪	Undirected
4860690358	??	Undirected
4860690358	años	Undirected
4860690358	buena	Undirected
4860690358	cruel	Undirected
4860690358	culo	Undirected
4860690358	debo	Undirected
4860690358	diferente	Undirected
4860690358	dios	Undirected
4860690358	dolor	Undirected
4860690358	favor	Undirected
4860690358	fácil	Undirected
4860690358	imbécil	Undirected
4860690358	injusto	Undirected
4860690358	intacto	Undirected
4860690358	justicia	Undirected
4860690358	justo	Undirected
4860690358	madreada	Undirected
4860690358	maldita	Undirected
4860690358	mierda	Undirected
4860690358	momentos	Undirected
4860690358	muerto	Undirected
4860690358	necesito	Undirected
4860690358	noche	Undirected
4860690358	palabras	Undirected
4860690358	paz	Undirected
4860690358	porra	Undirected
4860690358	puto	Undirected
4860690358	regaños	Undirected
4860690358	ser	Undirected
4860690358	tiempo	Undirected
4860690358	tipo	Undirected
4860690358	vez	Undirected
4860690358	vulnerabilidad	Undirected
4860690358	yaaaaaaa	Undirected
4860690358	👊	Undirected
4860690358	😖	Undirected
4860690358	😭	Undirected
486222727	paz	Undirected
4866083747	hijueputas	Undirected
4866083747	mentiras	Undirected
4866083747	mierda	Undirected
486620917	@emelyolivos	Undirected
486620917	chévere	Undirected
486620917	déjalos	Undirected
486620917	días	Undirected
486620917	fan	Undirected
486620917	feliz	Undirected
486620917	final	Undirected
486620917	fútbol	Undirected
486620917	messi	Undirected
486620917	mg	Undirected
486620917	noche	Undirected
486620917	seguidor	Undirected
486620917	sígueme	Undirected
486795235	@yhamiltv	Undirected
486795235	alameda	Undirected
486795235	caracas	Undirected
486795235	carlosfeijoooo	Undirected
486795235	el@karaoke	Undirected
487145742	@juanchozpt	Undirected
487145742	ahhh	Undirected
487145742	hablennnn	Undirected
487145742	hechooo	Undirected
487145742	jajajaj	Undirected
49005728	#pennydreadful	Undirected
49005728	@shopenny	Undirected
49005728	coração	Undirected
49005728	in	Undirected
49005728	is	Undirected
49005728	pedaços	Undirected
49005728	pieces	Undirected
49005728	say	Undirected
49005728	ter	Undirected
49005728	triste	Undirected
49012211	#panama	Undirected
49012211	ciudad	Undirected
49012211	🇦	Undirected
49012211	🎁	Undirected
49012211	🎉	Undirected
49012211	👏	Undirected
4902437597	infierno	Undirected
4903683533	😂	Undirected
49084559	ptm	Undirected
49084559	sueño	Undirected
490909873	goleador	Undirected
490909873	⚽	Undirected
490909873	💪	Undirected
49139276	coca	Undirected
4928013196	amém	Undirected
4928013196	férias	Undirected
494494741	🎶	Undirected
495473556	@saludhernandezm	Undirected
495473556	abstencion	Undirected
495473556	al	Undirected
495473556	anapoima	Undirected
495473556	cercana	Undirected
495473556	fines	Undirected
495473556	forma	Undirected
495473556	obvio	Undirected
495473556	presidente	Undirected
495473556	pueblo	Undirected
495473556	razon	Undirected
495473556	represntativa	Undirected
495473556	riesgo	Undirected
495473556	semana	Undirected
495473556	umbral	Undirected
495473556	veria	Undirected
497151122	🎉	Undirected
49723053	andrés	Undirected
49723053	in	Undirected
497902664	<	Undirected
497902664	@fcgab	Undirected
497902664	@starzinhamafer	Undirected
497902664	aonde	Undirected
497902664	bom	Undirected
497902664	ce	Undirected
497902664	desgraça	Undirected
497902664	dessa	Undirected
497902664	ela	Undirected
497902664	elaa	Undirected
497902664	essa	Undirected
497902664	eu	Undirected
497902664	ja	Undirected
497902664	joga	Undirected
497902664	kkkkk	Undirected
497902664	mandela	Undirected
497902664	mano	Undirected
497902664	merda	Undirected
497902664	meu	Undirected
497902664	mim	Undirected
497902664	nao	Undirected
497902664	partida	Undirected
497902664	partiu	Undirected
497902664	pow	Undirected
497902664	pra	Undirected
497902664	pro	Undirected
497902664	sai	Undirected
497902664	segunda	Undirected
497902664	tb	Undirected
497902664	tey	Undirected
497902664	to	Undirected
497902664	uma	Undirected
497902664	vai	Undirected
497902664	vc	Undirected
497902664	vei	Undirected
497902664	vlw	Undirected
497902664	vou	Undirected
498501888	al	Undirected
498501888	arrechera	Undirected
498501888	arrecheraaa	Undirected
498501888	asesino	Undirected
498501888	becerro	Undirected
498501888	cargo	Undirected
498501888	emergencia	Undirected
498501888	idea	Undirected
498501888	mediodía	Undirected
498501888	mmgevs	Undirected
498501888	noooooooo	Undirected
498501888	pendejos	Undirected
498501888	terminare	Undirected
498501888	tope	Undirected
498501888	vallenatos	Undirected
498501888	viaje	Undirected
498501888	vuelve	Undirected
498501888	😡	Undirected
500423443	culpa	Undirected
500423443	dia	Undirected
500423443	enojada	Undirected
500423443	indepencia	Undirected
500423443	independencia	Undirected
500423443	jean	Undirected
500423443	nivel	Undirected
500423443	xd	Undirected
500423443	👀	Undirected
500924601	💛	Undirected
503180646	arrugada	Undirected
503180646	vidas	Undirected
504737072	plena	Undirected
50526936	mejores	Undirected
50526936	momentos	Undirected
50526936	noche	Undirected
506771853	corazón	Undirected
506771853	paciencia	Undirected
506771853	parte	Undirected
506771853	ten	Undirected
50679129	blaaaaahhhhh	Undirected
506801327	#cartagena	Undirected
506801327	@lorenzomarquez	Undirected
506801327	@mariacocina	Undirected
506801327	at	Undirected
506801327	donjuancartagena	Undirected
506801327	🍸	Undirected
50804079	@earisteguieta	Undirected
50804079	cómplice	Undirected
50804079	d	Undirected
50804079	impunidad	Undirected
50804079	justicia	Undirected
50804079	oposic	Undirected
50804079	perdón	Undirected
50804079	página	Undirected
50804079	q	Undirected
50804079	seria	Undirected
509791174	rica	Undirected
510749307	colombia	Undirected
512441590	mandarme	Undirected
512441590	pastillas	Undirected
512692508	@steevenorozco	Undirected
512692508	avatar	Undirected
512692508	ejeee	Undirected
512692508	gbi	Undirected
512692508	maifriend	Undirected
512692508	negro	Undirected
512692508	shito	Undirected
512692508	👅	Undirected
512692508	💅	Undirected
513578157	marica	Undirected
513578157	oso	Undirected
513800183	barrio	Undirected
513800183	medio	Undirected
513800183	niña	Undirected
513800183	probado	Undirected
513800183	😂	Undirected
514761746	hoy	Undirected
514761746	😊	Undirected
514974779	envidia	Undirected
514974779	jajajaja	Undirected
514974779	jajajajajaj	Undirected
514974779	lanzamiento	Undirected
514974779	😂	Undirected
514974779	😒	Undirected
514974779	😭	Undirected
515137288	oooh	Undirected
51541617	andas	Undirected
51541617	bar	Undirected
51541617	v	Undirected
51541617	🎺	Undirected
515809245	juntos	Undirected
515809245	vivido	Undirected
516855794	hora	Undirected
516855794	💤	Undirected
516855794	😂	Undirected
516991923	#diosesbueno	Undirected
516991923	☺	Undirected
517964376	#sinohubieratacos	Undirected
517964376	@doctorkrapula	Undirected
517964376	asi	Undirected
517964376	chimba	Undirected
517964376	funk	Undirected
517964376	mkaaaa	Undirected
517964376	proyecto	Undirected
517964376	seria	Undirected
517964376	tacos	Undirected
517964376	tweet	Undirected
517964376	😍	Undirected
518072318	😂	Undirected
518072318	🙄	Undirected
518132407	juego	Undirected
518132407	mente	Undirected
518132407	🎉	Undirected
518927600	amado	Undirected
518927600	padre	Undirected
518927600	plata	Undirected
518955715	años	Undirected
518955715	cero	Undirected
518955715	corazón	Undirected
518955715	fastidio	Undirected
518955715	humor	Undirected
518955715	idiotas	Undirected
518955715	instagram	Undirected
518955715	memes	Undirected
518955715	millon	Undirected
518955715	reloj	Undirected
518955715	reprimida	Undirected
518955715	sentido	Undirected
518955715	vives	Undirected
519578265	resto	Undirected
519578265	😴	Undirected
519821598	perfecto	Undirected
519821598	simple	Undirected
520845240	dormirme	Undirected
521647881	@didiersolano	Undirected
521647881	borracho	Undirected
521647881	carajo	Undirected
521647881	comadre	Undirected
521647881	😂	Undirected
523361126	#terapiaview	Undirected
523361126	asi	Undirected
523361126	reservas	Undirected
523407066	capriles	Undirected
523407066	echo	Undirected
523407066	estado	Undirected
523407066	gobernador	Undirected
523407066	inmoral	Undirected
523407066	miranda	Undirected
523407066	tenido	Undirected
524372693	@dianamunozc	Undirected
524372693	jajajajajajaja	Undirected
524372693	sacaste	Undirected
524372693	tuit	Undirected
52550516	@gramaticareal	Undirected
52550516	maestros	Undirected
52550516	muuuuchos	Undirected
52550516	😩	Undirected
528718949	away	Undirected
528718949	satan	Undirected
528718949	stay	Undirected
529044229	@danitorresrojas	Undirected
529044229	@sharethis	Undirected
529044229	dios	Undirected
529044229	discípulo	Undirected
529044229	entrevista	Undirected
529044229	gracias	Undirected
529044229	gran	Undirected
529044229	mario	Undirected
529044229	n	Undirected
529044229	recuperaciã	Undirected
529044229	ser	Undirected
529044229	valiente	Undirected
529044229	vía	Undirected
529044229	³	Undirected
529720343	@sandragndrs	Undirected
529720343	dulce	Undirected
529720343	hambre	Undirected
529720343	hora	Undirected
529720343	lindura	Undirected
529720343	pela	Undirected
529720343	sentirte	Undirected
529720343	🎤	Undirected
529720343	🏽	Undirected
529720343	👅	Undirected
529720343	😂	Undirected
529720343	😍	Undirected
529720343	😖	Undirected
529720343	😳	Undirected
529766027	cartoon	Undirected
529766027	d	Undirected
529766027	diozzzzzzzzzz	Undirected
529766027	díaz	Undirected
529766027	hora	Undirected
529766027	japibirday	Undirected
529766027	javier	Undirected
529766027	mencanta	Undirected
529766027	mk	Undirected
529766027	network	Undirected
529766027	número	Undirected
529766027	tenaz	Undirected
529766027	😍	Undirected
53159829	pendiente	Undirected
532493699	mood	Undirected
532493699	😍	Undirected
532680377	hora	Undirected
53311422	cerrados	Undirected
53311422	closet	Undirected
53311422	gente	Undirected
53311422	karaoke	Undirected
53311422	xd	Undirected
533353010	clínica	Undirected
533353010	hombrecillos	Undirected
534762755	complicadas	Undirected
534762755	marta	Undirected
535606511	cali	Undirected
536556415	@periodistaeeuu	Undirected
536556415	bilateral	Undirected
536556415	cese	Undirected
536556415	colombia	Undirected
536556415	conflicto	Undirected
536556415	crimenes	Undirected
536556415	decencia	Undirected
536556415	fin	Undirected
536556415	forma	Undirected
536556415	geometría	Undirected
536556415	narcoguerrilleros	Undirected
536556415	nueva	Undirected
536556415	sirena	Undirected
536751550	capítulos	Undirected
536751550	jodidos	Undirected
536751550	terminar	Undirected
537438910	sobrino	Undirected
537545354	mejores	Undirected
539936195	''	Undirected
539936195	@edmoreno	Undirected
539936195	@th3bitchyouhate	Undirected
539936195	chimbo	Undirected
539936195	crybaby	Undirected
539936195	daddy	Undirected
539936195	dios	Undirected
539936195	días	Undirected
539936195	escucho	Undirected
539936195	favoritas	Undirected
539936195	hahahaha	Undirected
539936195	invento	Undirected
539936195	neighbourhood	Undirected
539936195	perro	Undirected
539936195	placeres	Undirected
539936195	prey	Undirected
539936195	romeo	Undirected
539936195	ry	Undirected
539936195	single	Undirected
539936195	siva	Undirected
539936195	t.t	Undirected
539936195	the	Undirected
539936195	tiempo	Undirected
539936195	vergacion	Undirected
539936195	wo	Undirected
539936195	x	Undirected
540256640	día	Undirected
540256640	mirada	Undirected
540256640	muchachos	Undirected
540256640	nuevo	Undirected
540256640	solo	Undirected
540256640	tremendo	Undirected
540256640	vámonos	Undirected
540256640	yaaaa	Undirected
541222524	conocidos	Undirected
541847612	gasto	Undirected
541847612	viaje	Undirected
542158065	bien	Undirected
542158065	coca-cola	Undirected
542158065	ganas	Undirected
542158065	hamburguesa	Undirected
542158065	noche	Undirected
54289701	@livingworldblog	Undirected
54289701	braulio	Undirected
54289701	tt	Undirected
543998546	@mariapaula270	Undirected
543998546	amor	Undirected
543998546	🎵	Undirected
543998546	🎼	Undirected
543998546	💜	Undirected
543998546	😍	Undirected
54415976	bro	Undirected
54415976	mais	Undirected
54415976	porrada	Undirected
54415976	pretexto	Undirected
544536941	mgs	Undirected
544536941	quejesoooo	Undirected
544749562	vives	Undirected
544749562	vivo	Undirected
544749562	♪	Undirected
544749562	♫	Undirected
546585483	gente	Undirected
546585483	lunessssss	Undirected
546585483	pasarla	Undirected
546585483	😖	Undirected
546885380	beta	Undirected
546885380	jhajjajajaja	Undirected
546885380	ladilla	Undirected
54714148	chucho	Undirected
54714148	padre	Undirected
54714148	portero	Undirected
54714148	simple	Undirected
547166771	asco	Undirected
547166771	bonito	Undirected
547166771	carajo	Undirected
547166771	examen	Undirected
547166771	gente	Undirected
547166771	inbox	Undirected
547166771	mañana	Undirected
547166771	mierda	Undirected
547166771	penosa	Undirected
54740154	extranjeros	Undirected
54740154	malecón	Undirected
54740154	😃	Undirected
54740154	😄	Undirected
548088329	@juankpuj	Undirected
548088329	in	Undirected
548088329	medellín	Undirected
548088329	poblado	Undirected
548709311	amargura	Undirected
548709311	cabeza	Undirected
548709311	dolor	Undirected
548709311	entierro	Undirected
548709311	limas	Undirected
548709311	mente	Undirected
548709311	profesor	Undirected
548709311	punto	Undirected
548709311	semana	Undirected
548709311	series	Undirected
548709311	😠	Undirected
548709311	😣	Undirected
549677155	cuídalo	Undirected
549677155	dios	Undirected
549677155	injusto	Undirected
549677155	niño	Undirected
549677155	situación	Undirected
549677155	sánalo	Undirected
549677155	😢	Undirected
550261599	-lsb-	Undirected
550261599	-rsb-	Undirected
550261599	:23	Undirected
550261599	syn	Undirected
550261599	tcp	Undirected
550352245	#gracias	Undirected
550352245	dias	Undirected
550352245	dios	Undirected
550352245	regalas	Undirected
550352245	traicion	Undirected
550478725	panamá	Undirected
550478725	paraíso	Undirected
550478725	province	Undirected
550478725	☆	Undirected
550527058	jajaj	Undirected
550527058	nasty	Undirected
550527058	sata	Undirected
550527058	tiempo	Undirected
550527058	tremenda	Undirected
550527058	🎶	Undirected
550527058	👅	Undirected
550591182	@samanthapaeza	Undirected
550591182	bistro	Undirected
550591182	familia	Undirected
551390492	melendi	Undirected
551390492	promesa	Undirected
552129188	conciertos	Undirected
552129188	sara	Undirected
552129188	snap	Undirected
552129188	👏	Undirected
552263809	amor	Undirected
552263809	atorándome	Undirected
552263809	bolón	Undirected
552263809	feliz	Undirected
552263809	personas	Undirected
552263809	preferidas	Undirected
552263809	solo	Undirected
552263809	waffles	Undirected
552475278	'm	Undirected
552475278	fool	Undirected
552475278	i	Undirected
552475278	not	Undirected
552475278	your	Undirected
553074269	#colombiawants	Undirected
553074269	727tour	Undirected
553074269	colombianos	Undirected
553074269	😂	Undirected
553102998	grande	Undirected
553102998	🙌	Undirected
553125094	enamorado	Undirected
553791935	dinero	Undirected
553791935	duro	Undirected
553791935	pendiente	Undirected
553791935	pese	Undirected
553791935	éxito	Undirected
553791935	🖖	Undirected
553909607	#envacacionesyosiempre	Undirected
553909607	100gb	Undirected
553909607	@htiggirb	Undirected
553909607	adrenalina	Undirected
553909607	años	Undirected
553909607	cejas	Undirected
553909607	decirles	Undirected
553909607	diferentes	Undirected
553909607	dormida	Undirected
553909607	estrella	Undirected
553909607	foto	Undirected
553909607	gatos	Undirected
553909607	gira	Undirected
553909607	ingles	Undirected
553909607	nariz	Undirected
553909607	niñas	Undirected
553909607	normal	Undirected
553909607	pinches	Undirected
553909607	rato	Undirected
553909607	sobandome	Undirected
553909607	take	Undirected
553909607	😂	Undirected
554009654	@paoalvarezm	Undirected
554009654	all	Undirected
554009654	amistosos	Undirected
554009654	cincel	Undirected
554009654	crudo	Undirected
554009654	entero	Undirected
554009654	foto	Undirected
554009654	hambre	Undirected
554009654	hermosa	Undirected
554009654	imbécil	Undirected
554009654	kanye	Undirected
554009654	numero	Undirected
554009654	of	Undirected
554009654	ofrezcas	Undirected
554009654	puto	Undirected
554009654	pídele	Undirected
554009654	the	Undirected
554009654	virus	Undirected
554666463	@saramsalas	Undirected
554666463	fds	Undirected
554666463	🍻	Undirected
554666463	🎉	Undirected
554853635	duro	Undirected
554853635	pes	Undirected
554880738	piel	Undirected
554880738	tiempo	Undirected
554902897	@carrollcris	Undirected
554902897	amigos	Undirected
554902897	barranquilla	Undirected
554902897	colombia	Undirected
554902897	luchocongas	Undirected
554902897	noche	Undirected
554902897	pupileta	Undirected
554902897	trucupeydisco	Undirected
55612910	for	Undirected
556455599	efectiva	Undirected
556455599	error	Undirected
556455599	manera	Undirected
556455599	momentos	Undirected
556455599	mérida	Undirected
556455599	tiempo	Undirected
556455599	vestidos	Undirected
556509016	barba	Undirected
556509016	colegio	Undirected
556509016	compañera	Undirected
556509016	jajajajaj	Undirected
556509016	mueche	Undirected
556509016	niños	Undirected
556509016	puro	Undirected
556509016	spam	Undirected
556509016	😞	Undirected
55757727	at	Undirected
55757727	i	Undirected
55757727	vlak	Undirected
558222029	ciudad	Undirected
558222029	ufff	Undirected
558222029	🎶	Undirected
558223544	amigos	Undirected
558223544	celo	Undirected
558223544	novio	Undirected
558223544	😂	Undirected
55903156	agua	Undirected
55903156	bien	Undirected
55903156	espejo	Undirected
55903156	p	Undirected
55903156	puro	Undirected
55903156	rostro	Undirected
559415987	:-d	Undirected
559415987	agradable	Undirected
559415987	rato	Undirected
55997879	agora	Undirected
55997879	novo	Undirected
55997879	pelo	Undirected
55997879	segura	Undirected
56023650	alto	Undirected
56023650	chapinero	Undirected
56023650	😚	Undirected
560440203	abuela	Undirected
560440203	amigos	Undirected
560440203	ganas	Undirected
561525268	amanda	Undirected
561525268	canciones	Undirected
561525268	canso	Undirected
561525268	cerny	Undirected
561525268	hermosa	Undirected
561525268	i	Undirected
561525268	meghan	Undirected
561525268	mierda	Undirected
561525268	trainor	Undirected
561525268	vez	Undirected
561525268	vida	Undirected
561525268	you	Undirected
561531409	marta	Undirected
561531409	santa	Undirected
561882807	medellín	Undirected
56257639	@greyesg	Undirected
56257639	@puzkas	Undirected
564100217	amor	Undirected
564100217	buscarlas	Undirected
564100217	desprecio	Undirected
564100217	dios	Undirected
564100217	gracias	Undirected
564100217	level	Undirected
564100217	mejores	Undirected
564100217	personas	Undirected
564100217	total	Undirected
565852566	americano	Undirected
565852566	jaula	Undirected
565852566	phoenixffc	Undirected
565852566	🏆	Undirected
567780622	#bogota	Undirected
567780622	bogotá	Undirected
567780622	colombia	Undirected
567780622	in	Undirected
567780622	last	Undirected
567780622	nigth	Undirected
567780622	👌	Undirected
567780622	👏	Undirected
567780622	😊	Undirected
